,imdb_title_id,title,original_title,year,date_published,genre,duration,country,production_company,avg_vote,votes,budget,weighted_average_vote,total_votes,mean_vote,median_vote,females_allages_avg_vote,lead_actor,lead_director,lead_writer,month,production_number,actor_number,director_number,writer_number
7272,tt1125351,Lonely Joe,Lonely Joe,2009,2009-03-13,"Drama, Horror, Mystery",95,USA,Emmemax Films,3.5,172,1000000,3.5,172,5.8,7.0,3.4,Erica Leerhsen,Michael Coonce,Michael Coonce,03,2662,6406,5624,4958
7273,tt6119856,L'unica,Irreplaceable You,2018,2018-02-16,"Comedy, Drama, Romance",96,USA,Rocliffe Ltd.,6.4,7687,0,6.4,7687,6.6,7.0,6.5,Gugu Mbatha-Raw,Stephanie Laing,Bess Wohl,02,6113,325,3141,2414
7274,tt1127221,Not Forgotten,Not Forgotten,2009,2009-09-11,"Horror, Thriller",96,USA,Skyline Pictures (II),4.8,2500,0,4.8,2500,5.2,5.0,5.2,Simon Baker,Dror Soref,Tomás Romero,09,1684,4906,1977,7817
7275,tt1127897,True Nature,True Nature,2010,2010,Thriller,92,USA,FatCat Filmworks Ltd.,5.3,355,0,5.3,355,5.7,6.0,5.5,Carolyn McCormick,Patrick Steele,Patrick Steele,0,1576,3819,3595,3428
7276,tt1128214,Forever Dead,Forever Dead,2007,2008-12-12,Horror,100,USA,The Adrenalin Group Productions,1.9,225,10000,1.9,225,3.0,1.0,2.0,Bill Mulligan,Christine Parker,Bill Mulligan,12,4379,1950,5183,2000
7277,tt1129390,Secrets of the Clown,Secrets of the Clown,2007,2007-09-29,Horror,101,USA,Badman Productions,2.5,309,140000,2.5,309,3.3,2.0,2.6,Ryan Badalamenti,Ryan Badalamenti,Ryan Badalamenti,09,3277,4059,4614,4396
7278,tt1129396,Radio Free Albemuth,Radio Free Albemuth,2010,2014-06-27,"Drama, Sci-Fi",111,USA,Open Pictures,5.6,1557,3600000,5.6,1557,6.2,6.0,5.3,Shea Whigham,John Alan Simon,John Alan Simon,06,3801,4927,2565,2531
7279,tt1129404,L'alba di un vecchio giorno,Another Harvest Moon,2010,2011-11-02,Drama,89,USA,Another Harvest Moon,6.0,182,0,6.0,182,6.6,6.5,6.0,Ernest Borgnine,Greg Swartz,Jeremy T. Black,11,1989,326,2467,6851
7280,tt1212022,The Lion of Judah,The Lion of Judah,2011,2011-06-07,Animation,87,USA,Animated Family Films,3.4,527,15000000,3.4,527,4.7,4.0,4.1,Ernest Borgnine,Deryck Broom,Brent Dawes,06,2842,326,4978,2887
7281,tt1623280,Night Club,Night Club,2011,2011-04-07,Comedy,95,USA,The Naoj Company,6.5,229,1000000,6.5,229,6.7,8.0,6.0,Ernest Borgnine,Sam Borowski,Larry Delrose,04,4184,326,2344,7131
7282,tt1977953,The Man Who Shook the Hand of Vicente Fernandez,The Man Who Shook the Hand of Vicente Fernandez,2012,2012-04-27,"Comedy, Drama, Western",99,USA,Filmatics,6.1,284,0,6.1,284,6.5,6.0,7.4,Ernest Borgnine,Elia Petridis,Elia Petridis,04,5758,326,3542,5543
7283,tt6833470,The Swing of Things,The Swing of Things,2020,2020-07-02,Comedy,93,USA,Redwire Pictures,2.9,570,0,2.9,570,3.2,2.0,2.7,Chord Overstreet,Matt Shapira,Christopher Hewitson,07,301,2030,1714,548
7284,tt4270452,Seven Stages to Achieve Eternal Bliss by Passing Through the Gateway Chosen by the Holy Storsh,Seven Stages to Achieve Eternal Bliss by Passing Through the Gateway Chosen by the Holy Storsh,2018,2020-03-17,"Comedy, Horror, Thriller",98,USA,Company X,5.3,420,0,5.3,420,5.6,6.0,5.6,Taika Waititi,Vivieno Caldinelli,Christopher Hewitson,03,826,6637,3449,548
7285,tt5096246,Disappearance,Disappearance,2019,2019-01-01,"Romance, Thriller",79,USA,Roaming Elephant Productions,3.3,114,0,3.3,114,4.2,4.0,4.1,Matthew Marsden,Matt Shapira,Hutch Dano,01,2035,508,1714,1959
7286,tt1129441,ThanksKilling,ThanksKilling,2009,2008-12-06,"Comedy, Horror, Thriller",70,USA,In Broad Daylight Films,4.2,3917,3500,4.2,3917,4.8,4.0,4.0,Wanda Lust,Jordan Downey,Jordan Downey,12,3950,6102,578,844
7287,tt2106675,ThanksKilling 3,ThanksKilling 3,2012,2012-11-13,"Comedy, Horror, Sci-Fi",99,USA,Detention Films,3.0,819,112000,3.0,819,3.6,2.0,3.0,Daniel Usaj,Jordan Downey,Jordan Downey,11,5313,4040,578,844
7288,tt6469548,The Head Hunter,The Head Hunter,2018,2019-04-05,"Fantasy, Horror",72,USA,Brayne Studios,5.3,4695,30000,5.3,4695,5.3,6.0,5.1,Aisha Ricketts,Jordan Downey,Kevin Stewart,04,5422,1822,578,6616
7289,tt1130087,16 to Life,16 to Life,2009,2010-09-03,"Comedy, Romance",89,USA,Duck Farm Films,6.3,445,1000000,6.3,445,6.9,7.0,6.6,Hallee Hirsh,Becky Smith,Becky Smith,09,3412,1390,6262,2070
7290,tt1130765,Tricks.,Tricks.,2007,2007-10-12,"Comedy, Drama",90,USA,Drama Queen Entertainment,6.9,116,0,6.9,116,8.1,10.0,4.6,Joanne Brown,DeAara L. Lewis,DeAara L. Lewis,10,3587,4765,3257,2650
7291,tt1294136,As Good as Dead,As Good as Dead,2010,2010-10-08,"Crime, Thriller",100,USA,Eclectic Pictures,5.2,1496,0,5.2,1496,5.3,5.0,5.4,Andie MacDowell,Jonathan Mossek,Erez Mossek,10,270,444,2389,5105
7292,tt5457078,Love After Love,Love After Love,2017,2018-03-30,"Drama, Romance",91,USA,Secret Engine,5.4,850,0,5.4,850,5.5,6.0,5.0,Andie MacDowell,Russell Harbaugh,Russell Harbaugh,03,593,444,3126,5688
7293,tt1130967,The Graduates,The Graduates,2008,2009-07-02,Comedy,97,USA,Believe Limited,4.5,406,150000,4.5,406,6.1,6.0,4.2,Rob Bradford,Ryan Gielen,Ryan Gielen,07,2501,6333,939,4038
7294,tt1854589,"Turtle Hill, Brooklyn","Turtle Hill, Brooklyn",2013,2013-05-03,"Comedy, Drama",95,USA,Will Pork Productions,5.6,166,1000000,5.6,166,6.0,6.0,6.8,Brian W. Seibert,Ryan Gielen,Brian W. Seibert,05,4985,4167,939,5132
7295,tt1131732,La musica del cuore,Flying By,2009,2009-04-18,"Drama, Family, Music",90,USA,ARTE,4.6,268,0,4.6,268,5.0,5.0,5.2,Ahnaise Christmas,Jim Amatulli,Jim Amatulli,04,4021,2115,6347,2162
7296,tt5034444,Lucky's Treasure,Lucky's Treasure,2017,2017-04-04,"Adventure, Family",90,USA,Grace Alone Films,4.6,108,0,4.6,108,5.2,5.0,5.8,Michael Ironside,Shane Hawks,Shane Hawks,04,814,178,567,1336
7297,tt3184648,Camp Harlow,Camp Harlow,2014,2014-05-13,Drama,87,USA,Grace Alone Films,5.7,106,0,5.7,106,6.6,8.0,7.8,Aj Olson,Shane Hawks,Shane Hawks,05,814,6245,567,1336
7298,tt1942961,Saving Winston,Saving Winston,2011,2011-10-04,Drama,86,USA,A Few Good Samaritans LLC,4.1,144,30000,4.1,144,5.3,5.0,5.3,Victoria Emmons,Shane Hawks,Jodi Johnson,10,3736,4217,567,6541
7299,tt4123650,Alterscape,Alterscape,2018,2018-02-23,"Action, Sci-Fi, Thriller",90,USA,FeelTrap Records,5.4,1298,0,5.4,1298,7.1,8.0,4.7,Michael Ironside,Serge Levin,Serge Levin,02,6262,178,5488,2269
7300,tt2179027,Drones,Drones,2013,2014-06-27,Thriller,82,USA,Khaos Digital,4.4,741,0,4.4,741,4.6,4.0,4.0,Matt O'Leary,Rick Rosenthal,Matt Witten,06,2084,451,6563,5287
7301,tt2594428,Out of Reach,Out of Reach,2013,2013-07-01,Drama,89,USA,Odyssey Media,4.7,173,0,4.7,173,4.7,5.0,5.0,Lochlyn Munro,George Erschbamer,Gayl Decoursey,07,2664,1072,5760,4655
7302,tt1132135,Asylum Seekers,Asylum Seekers,2009,2009-06-13,"Comedy, Fantasy",90,USA,Cipher Productions,4.9,968,1500000,4.9,968,7.4,8.0,4.7,Pepper Binkley,Rania Ajami,Rania Ajami,06,2772,3792,5912,6625
7303,tt1132161,The Houseboy,The Houseboy,2007,2007-11-11,"Drama, Romance",81,USA,Big Critter Pictures,5.6,679,0,5.6,679,5.8,6.0,5.3,Nick May,Spencer Schilly,Spencer Schilly,11,3033,2251,3270,5595
7304,tt1132286,Mandie e il tunnel segreto,Mandie and the Secret Tunnel,2009,2009,"Adventure, Drama, Family",100,USA,Lost World Pictures,5.4,323,750000,5.4,323,6.3,6.0,6.8,Dean Jones,Joy Chapman,Joy Chapman,0,2838,4260,663,320
7305,tt1639082,Mandie and the Cherokee Treasure,Mandie and the Cherokee Treasure,2010,2011-01-17,"Action, Adventure, Family",104,USA,Charley Gap Films,4.7,139,1000000,4.7,139,5.3,5.0,5.7,Lexi Johnson,Joy Chapman,Joy Chapman,01,1255,1026,663,320
7306,tt2094052,Mandie e il Natale dimenticato,Mandie and the Forgotten Christmas,2011,2011-09-23,"Drama, Family, Mystery",107,USA,Charley Gap Films,5.4,293,1200000,5.4,293,5.9,6.0,5.4,Kelly Washington,Joy Chapman,Joy Chapman,09,1255,2474,663,320
7307,tt1134674,ZMD: Zombies of Mass Destruction,ZMD: Zombies of Mass Destruction,2009,2011-08-17,"Comedy, Horror, Sci-Fi",89,USA,Typecast Pictures,5.0,3975,500000,5.0,3975,5.2,5.0,5.4,Janette Armand,Kevin Hamedani,Ramon Isao,08,2055,5761,4290,6343
7308,tt6149120,Shadows of the Dead,Shadows of the Dead,2016,2016-10-22,"Fantasy, Horror, Mystery",87,USA,Cinetel Films,4.4,353,0,4.4,353,4.7,5.0,4.3,Kennedy Tucker,John Ross,Joe Chisana,10,116,4159,6200,3985
7309,tt1135535,Whirlwind,Whirlwind,2007,2007-10-12,"Drama, Romance",99,USA,Jupiter Box Productions,5.3,453,80000,5.3,453,5.6,6.0,4.6,Brad Anderson,Richard LeMay,Jason Brown,10,3180,4691,305,5261
7310,tt1754257,Naked As We Came,Naked As We Came,2012,2012-06-24,Drama,87,USA,Garden House Entertainment,6.2,1579,0,6.2,1579,6.6,7.0,5.9,Ben Weaver,Richard LeMay,Richard LeMay,06,5859,5184,305,717
7311,tt4054008,Blood Bound,Blood Bound,2019,2019-01-15,"Horror, Thriller",96,USA,Bloodline Productions,4.2,347,0,4.2,347,4.8,4.0,4.9,Eden Brolin,Richard LeMay,Richard LeMay,01,1834,764,305,717
7312,tt5806506,Dementia 13,Dementia 13,2017,2017-10-06,"Fantasy, Horror, Thriller",83,USA,Pipeline Entertainment (II),4.4,892,0,4.4,892,4.6,4.0,4.5,Julia Campanelli,Richard LeMay,Dan DeFilippo,10,602,6116,305,3606
7313,tt1136684,Run! Bitch Run!,Run! Bitch Run!,2009,2009-09-25,"Horror, Thriller",90,USA,Freak Show Entertainment,4.2,2726,25000,4.2,2726,4.5,4.0,3.8,Ivet Corvea,Joseph Guzman,Robert James Hayes II,09,972,6496,1218,3112
7314,tt1352388,Nude Nuns with Big Guns,Nude Nuns with Big Guns,2010,2010-09-24,"Action, Comedy, Thriller",91,USA,Freak Show Entertainment,3.9,5454,85000,3.9,5454,4.3,4.0,3.7,Asun Ortega,Joseph Guzman,Joseph Guzman,09,972,2710,1218,3078
7315,tt5247026,Person to Person,Person to Person,2017,2017-07-28,"Comedy, Drama",84,USA,Sailor Bear,5.7,1363,0,5.7,1363,5.8,6.0,5.4,Abbi Jacobson,Dustin Guy Defa,Dustin Guy Defa,07,145,961,3164,7631
7316,tt7690016,Never Goin' Back,Never Goin' Back,2018,2018-08-03,"Comedy, Crime, Drama",85,USA,Sailor Bear,6.0,2315,0,6.0,2315,6.1,6.0,6.0,Maia Mitchell,Augustine Frizzell,Augustine Frizzell,08,145,6215,4625,3075
7317,tt1139592,Jeepers Creepers 3,Jeepers Creepers 3,2017,2017-11-02,"Action, Horror, Mystery",100,USA,Infinity Films,3.9,16563,0,3.9,16563,4.1,4.0,4.1,Stan Shaw,Victor Salva,Victor Salva,11,4212,1727,612,745
7318,tt1840388,Rosewood Lane,Rosewood Lane,2011,2012-07-05,"Drama, Horror, Mystery",97,USA,Hollywood Media Bridge,4.6,3373,0,4.6,3373,4.8,5.0,4.7,Rose McGowan,Victor Salva,Victor Salva,07,29,4406,612,745
7319,tt1139662,The Lena Baker Story,The Lena Baker Story,2008,2008-04-10,"Crime, Drama, History",106,USA,Laughing Crow Entertainment,5.7,347,2500000,5.7,347,6.5,6.0,6.6,Tichina Arnold,Ralph Wilcox,Ralph Wilcox,04,4355,5794,4555,7902
7320,tt1139665,Polanski,Polanski,2009,2009-01-09,"Biography, Drama",89,USA,Amadeus Pictures,3.1,136,0,3.1,136,3.6,2.0,2.8,Damian Chapa,Damian Chapa,Damian Chapa,01,1480,4455,522,832
7321,tt1682226,Brando Unauthorized,Brando Unauthorized,2010,2010-11-09,Drama,116,USA,Polynesian Paradise,3.5,121,1500000,3.5,121,5.2,5.0,5.6,Martin Klebba,Damian Chapa,Damian Chapa,11,1973,1363,522,832
7322,tt1266139,Mexican Gangster,Mexican Gangster,2008,2008-11-01,Action,89,USA,Griego Talent Management,4.2,121,1000000,4.2,121,4.8,4.0,3.4,John Loretto,Damian Chapa,Carlton Holder,11,4528,2646,522,7595
7323,tt1139783,Black Devil Doll,Black Devil Doll,2007,2007-10-31,"Comedy, Horror",73,USA,Lowest Common Denominator Entertainment,4.2,947,10000,4.2,947,4.9,5.0,3.8,Jonathan Louis Lewis,Jonathan Louis Lewis,Shawn Lewis,10,6040,2578,3244,2858
7324,tt5577494,Clemency,Clemency,2019,2019-12-27,Drama,112,USA,ACE Pictures Entertainment,6.5,2387,0,6.5,2387,6.4,7.0,6.6,Alfre Woodard,Chinonye Chukwu,Chinonye Chukwu,12,1141,704,3653,3158
7325,tt1142974,Double Dagger,Double Dagger,2008,2008-07-15,Action,80,USA,Cinematografica Veliz,3.5,122,0,3.5,122,4.7,4.0,3.1,LaVar Veale,Pablo Veliz,Andrew Mayer-Oakes,07,3510,2786,5785,6181
7326,tt1144541,Coyote County Loser,Coyote County Loser,2009,2009-02-16,"Comedy, Drama, Romance",92,USA,Coyote County Productions,6.1,185,250000,6.1,185,6.7,7.0,6.1,Nikki Boyer,Jason Naumann,Robert Bethke,02,5722,6722,735,7624
7327,tt1314653,Jesus People: The Movie,Jesus People: The Movie,2009,2013-12-19,Comedy,90,USA,Jesus People Productions,5.1,117,250000,5.1,117,5.6,6.0,5.3,Tim Bagley,Jason Naumann,Dan Ewald,12,2373,5115,735,1971
7328,tt1144546,Holyman Undercover,Holyman Undercover,2010,2010-04-10,Comedy,90,USA,Pure Flix Entertainment,4.8,226,1500000,4.8,226,5.7,7.0,4.0,David A.R. White,David A.R. White,Jill Gatsby,04,64,54,204,6038
7329,tt1663680,The Encounter,The Encounter,2010,2011-04-01,Drama,85,USA,God & Country Entertainment,6.8,3031,0,6.8,3031,7.6,8.0,7.6,Bruce Marchiano,David A.R. White,Jason Cusick,04,2549,4434,204,6713
7330,tt1186788,"Sesso, bugie... e difetti di fabbrica",Baby on Board,2009,2010-04-16,"Comedy, Romance",95,USA,A Plus Entertainment,4.2,3211,8000000,4.2,3211,4.5,4.0,4.2,Jerry O'Connell,Brian Herzlinger,Michael Hamilton-Wright,04,5258,580,236,2645
7331,tt3453648,Bus Driver,Bus Driver,2016,2016-10-04,"Action, Crime, Thriller",75,USA,Entertainment Factory,3.7,319,1000000,3.7,319,4.1,4.0,3.1,Steven Chase,Brian Herzlinger,Jay Black,10,859,2350,236,6915
7332,tt1502422,Johnny,Johnny,2010,2011-03-04,"Drama, Family",88,USA,Pure Flix Entertainment,6.4,343,0,6.4,343,7.3,8.0,7.7,Jerry Phillips,D. David Morin,David Michael Anthony,03,64,6936,6227,3017
7333,tt1145152,Fetish,Fetish,2008,2010-11-25,Thriller,87,USA,Starfish Pictures,4.9,157,0,4.9,157,5.6,5.0,4.9,Hye-Kyo Song,Soopum Sohn,Soopum Sohn,11,4673,5955,2007,4150
7334,tt1145157,La Strategia di Adam,The Jerk Theory,2009,2011-11-01,"Comedy, Music, Romance",93,USA,PolarStar Entertainment,5.5,3577,0,5.5,3577,6.1,6.0,5.7,Josh Henderson,Scott S. Anderson,Scott S. Anderson,11,4095,3943,1965,1609
7335,tt1146283,Foreign Exchange,Foreign Exchange,2008,2008-09-09,Comedy,85,USA,Casting House,4.1,1279,1000000,4.1,1279,4.5,4.0,3.8,Ryan Pinkston,Danny Roth,Elliott Phear,09,6087,7015,1812,1515
7336,tt1967669,Tag,Tag,2015,2015-05-04,Drama,91,USA,Strong Arm,4.5,165,2500000,4.5,165,5.3,5.0,5.6,Christopher Mintz-Plasse,Danny Roth,Ethan Banville,05,3525,6759,1812,4352
7337,tt1147682,Cook County,Cook County,2008,2011-12-16,Drama,93,USA,Greenwood Films,6.7,488,700000,6.7,488,7.0,7.0,7.0,Anson Mount,David Pomes,David Pomes,12,5683,6228,4115,2877
7338,tt1148786,"Anywhere, USA","Anywhere, USA",2008,2008-01-17,"Comedy, Drama",123,USA,Studio On Hudson,6.1,199,0,6.1,199,6.2,7.0,6.0,Frank Avery,Chusy,Chusy,01,1954,6210,6810,7570
7339,tt1150947,"Lovely, Still","Lovely, Still",2008,2010-03-27,"Drama, Romance",92,USA,North Sea Films,7.1,2092,5000000,7.1,2092,7.4,7.0,7.4,Martin Landau,Nicholas Fackler,Nicholas Fackler,03,2259,1380,5855,2058
7340,tt5175636,Abe & Phil's Last Poker Game,Abe & Phil's Last Poker Game,2017,2017-04-24,"Comedy, Drama",85,USA,Long Road Film,5.7,202,0,5.7,202,6.1,6.0,6.0,Martin Landau,Howard Weiner,Howard Weiner,04,5952,1380,2186,3701
7341,tt1152401,Hired Gun,Hired Gun,2009,2009-03-26,"Action, Crime",107,USA,Tavix Pictures,3.6,190,2300000,3.6,190,5.3,4.0,3.2,Shane Daniel Wood,Brad Jurjens,Brad Jurjens,03,4410,2076,6705,6521
7342,tt1152835,Palo Pinto Gold,Palo Pinto Gold,2009,2009-06-06,Western,105,USA,Cottonwood Entertainment,4.0,115,200000,4.0,115,5.3,5.0,4.0,Trent Willmon,Anthony Henslee,Anthony Henslee,06,2240,6783,6958,6288
7343,tt1153537,The Gold & the Beautiful,The Gold & the Beautiful,2009,2009-02-28,"Adventure, Comedy, Family",90,USA,Global Star Films,5.3,517,4200000,5.3,517,6.3,9.0,3.8,Agnes-Nicole Winter,Jack Serino,Agnes-Nicole Winter,02,2780,5940,5585,3005
7344,tt1153690,Ballast,Ballast,2008,2008-01-19,Drama,96,USA,Alluvial Film Company,6.9,2202,700000,6.9,2202,7.0,7.0,6.9,Micheal J. Smith Sr.,Lance Hammer,Lance Hammer,01,1503,3917,2288,3836
7345,tt1153698,Love Simple,Love Simple,2009,2009-07-31,"Comedy, Romance",85,USA,Cubicle Warrior Productions,5.5,143,0,5.5,143,5.8,6.0,5.8,Francisco Solorzano,Mark von Sternberg,Mark von Sternberg,07,3682,6820,6382,5751
7346,tt1266073,House of Flesh Mannequins - La casa dei manichini di carne,House of Flesh Mannequins,2009,2009-10-01,"Drama, Horror, Mystery",100,USA,Empire Films,3.3,272,400000,3.3,272,4.5,3.0,2.1,Domiziano Arcangeli,Domiziano Cristopharo,Domiziano Cristopharo,10,300,373,5461,7469
7347,tt1403210,Orgy of the Damned,Orgy of the Damned,2010,2016-05-25,"Fantasy, Horror, Thriller",92,USA,Empire Films,4.3,168,250000,4.3,168,6.6,9.0,5.1,Domiziano Arcangeli,Creep Creepersin,Domiziano Arcangeli,05,300,373,518,2261
7348,tt1608369,The Brides of Sodom,The Brides of Sodom,2013,2013-01-29,"Fantasy, Horror, Sci-Fi",119,USA,Empire Films,2.7,276,1500000,2.7,276,3.3,2.0,2.2,Domiziano Arcangeli,Creep Creepersin,Creep Creepersin,01,300,373,518,840
7349,tt1997618,Another Superhero Movie,Another Superhero Movie,2011,2011-10-07,"Action, Comedy",75,USA,Creepersin Films,2.4,485,0,2.4,485,8.1,8.0,5.9,David Andreiw,Creep Creepersin,Creep Creepersin,10,2237,4065,518,840
7350,tt1156300,Deadtime Stories 2,Deadtime Stories 2,2011,2011-09-20,Horror,77,USA,Sanibel II Films,3.8,523,0,3.8,523,4.2,4.0,4.2,Aric Amendolea,Michael Fischa,Jeff Monahan,09,3200,6478,1609,852
7351,tt1334526,Deadtime Stories,Deadtime Stories,2009,2009-10-28,Horror,77,USA,555 FIlms,4.1,509,0,4.1,509,4.4,4.0,4.1,Tom Gregg,Michael Fischa,Jeff Monahan,10,4894,4825,1609,852
7352,tt1156311,Green Eyed Monster,Green Eyed Monster,2007,2007-09-20,"Horror, Mystery, Sci-Fi",84,USA,Grey Sky Project,2.9,122,0,2.9,122,3.5,3.0,3.3,Michael Lee Arnold,Gabriel Barboza,Gabriel Barboza,09,3317,5231,6441,6747
7353,tt1157600,Il mio amico Ted,Aussie and Ted's Great Adventure,2009,2009,Family,89,USA,Amos Films,5.0,168,0,5.0,168,5.7,5.0,5.8,Alyssa Shafer,Shuki Levy,Tori Avey,0,4843,5518,3172,3784
7354,tt1158933,Cayman Went,Cayman Went,2009,2009-06-05,"Drama, Family",89,USA,Cayman Went,4.8,166,800000,4.8,166,5.6,6.0,4.4,Michael Lombardi,Bobby Sheehan,Jim Ritterhoff,06,5334,4945,4665,5440
7355,tt1159721,Order of Chaos,Order of Chaos,2010,2010-02-12,Thriller,90,USA,Ten/Four Pictures,4.7,1389,1000000,4.7,1389,5.2,5.0,5.1,Rhys Coiro,Vince Vieluf,Vince Vieluf,02,984,2926,5035,6518
7356,tt1160374,Sweatshop,Sweatshop,2009,2011-01-01,Horror,90,USA,Bloodline Entertainment,4.2,1108,12000,4.2,1108,4.5,4.0,3.9,Ashley Kay,Stacy Davidson,Stacy Davidson,01,4889,3545,6588,6553
7357,tt1160907,Come Together,Come Together,2008,2008,"Comedy, Drama",93,USA,Unger Films (II),2.9,228,200000,2.9,228,5.4,5.0,5.1,Jaimie Beebe,Charles B. Unger,Charles B. Unger,0,3550,2056,6898,6928
7358,tt1161064,Super Capers: The Origins of Ed and the Missing Bullion,Super Capers: The Origins of Ed and the Missing Bullion,2009,2009-03-20,"Action, Adventure, Comedy",98,USA,RG Entertainment,3.1,1003,2000000,3.1,1003,3.6,3.0,3.1,Justin Whalin,Ray Griggs,Ray Griggs,03,1813,5704,2086,3806
7359,tt1161457,The Vanquisher,The Vanquisher,2016,2016-03-01,"Action, Adventure, Sci-Fi",90,USA,Rising Dawn Productions,3.9,152,500000,3.9,152,4.9,4.0,5.2,Ben Seton,Dean Gold,Dean Gold,03,5616,6799,6055,6762
7360,tt8358220,After Midnight,After Midnight,2019,2020-02-20,"Drama, Horror, Sci-Fi",83,USA,Rustic Films,5.3,2083,0,5.3,2083,5.4,6.0,5.5,Jeremy Gardner,Jeremy Gardner,Jeremy Gardner,02,561,631,339,1439
7361,tt2272350,The Battery,The Battery,2012,2013-06-04,"Adventure, Drama, Horror",101,USA,O. Hannah Films,6.4,8382,6000,6.4,8382,6.5,7.0,6.4,Jeremy Gardner,Jeremy Gardner,Jeremy Gardner,06,664,631,339,1439
7362,tt1161861,A Lonely Place for Dying,A Lonely Place for Dying,2009,2008-12-04,"Action, Thriller, War",94,USA,Lonely Place,6.0,334,200000,6.0,334,6.7,7.0,6.4,Michael Scovotti,Justin Eugene Evans,Catherine Doughty,12,4361,6203,6857,2579
7363,tt1162125,"Sorry, Thanks","Sorry, Thanks",2009,2009-03-14,Comedy,93,USA,Anxious Engine Productions,4.3,228,0,4.3,228,5.1,5.0,3.9,Wiley Wiggins,Dia Sokol Savage,Dia Sokol Savage,03,5348,5984,4667,7757
7364,tt1164090,"Clear Lake, WI","Clear Lake, WI",2009,2009,Thriller,92,USA,Meriwether Productions,3.0,355,0,3.0,355,3.8,3.0,3.3,Dustin Booth,Brian Ide,Geoff Bullens,0,5498,6010,2996,5120
7365,tt1164985,A Quiet Little Marriage,A Quiet Little Marriage,2008,2008-10-18,Drama,90,USA,Quiet Little Films,6.1,319,0,6.1,319,6.7,7.0,6.3,Mary Elizabeth Ellis,Mo Perkins,Cy Carter,10,2146,2806,1264,6509
7366,tt11685574,Shifter,Shifter,2020,2020-03-06,"Horror, Sci-Fi, Thriller",85,USA,Planet Thunder Productions,3.3,203,30000,3.3,203,3.9,3.0,3.2,Nicole Fancher,Jacob Leighton Burns,Jacob Leighton Burns,03,5466,2955,2681,2469
7367,tt2073121,The Suspect,The Suspect,2013,2013-10-16,Thriller,98,USA,Modoc Spring,5.7,1389,0,5.7,1389,6.0,6.0,5.7,Mekhi Phifer,Stuart Connelly,Stuart Connelly,10,1206,653,876,919
7368,tt5031108,American Gothic,American Gothic,2017,2017,"Horror, Thriller",77,USA,Little Rock Productions,3.6,316,0,3.6,316,4.1,4.0,3.2,Ned Luke,Stuart Connelly,Stuart Connelly,0,4895,5788,876,919
7369,tt11695654,Uncle Peckerhead,Uncle Peckerhead,2020,2020-08-11,"Comedy, Horror",97,USA,Subtle T-Rex,5.4,364,0,5.4,364,6.0,6.0,5.5,David Bluvband,Matthew John Lawrence,Matthew John Lawrence,08,1536,2900,3351,2809
7370,tt1169834,Mississippi Damned,Mississippi Damned,2009,2009-01-16,Drama,120,USA,Morgan's Mark,7.4,859,0,7.4,859,7.7,8.0,7.8,Adam Clark,Tina Mabry,Tina Mabry,01,3965,5572,4170,5591
7371,tt3120280,Sierra Burgess è una sfigata,Sierra Burgess Is a Loser,2018,2018-09-07,"Comedy, Drama, Romance",105,USA,Black Label Media,5.8,33472,0,5.8,33472,5.8,6.0,6.0,Shannon Purser,Ian Samuels,Lindsey Beer,09,417,3249,4596,4664
7372,tt1584943,Dark Space,Dark Space,2013,2013-10-15,Sci-Fi,91,USA,Automatic Media,3.7,1003,750000,3.7,1003,4.0,4.0,3.6,Keith Reay,Emmett Callinan,Emmett Callinan,10,618,4134,5546,4584
7373,tt11742070,Walk Away,Walk Away,2020,2020-02-01,"Sci-Fi, Thriller",91,USA,454 Productions,3.9,140,45000,3.9,140,4.2,4.0,3.8,Alyssa Talbot,Jason Dean,Jason Dean,02,5957,2509,4718,7252
7374,tt1483324,Innamorarsi a Middleton,At Middleton,2013,2018,"Comedy, Romance",99,USA,8th Day Pictures,6.5,7702,2500000,6.5,7702,6.7,7.0,6.6,Andy Garcia,Adam Rodgers,Glenn German,0,2508,950,2451,3330
7375,tt1176453,Race,Race,2007,2007-06-03,"Animation, Sci-Fi",99,USA,Hyper Image,4.5,161,0,4.5,161,5.8,6.0,4.4,James Hereth,Robert Brousseau,Rhonda Smiley,06,2045,5233,4900,2482
7376,tt1617636,Heaven's Rain,Heaven's Rain,2011,2011-10-08,Drama,88,USA,Heaven's Rain Productions,5.9,146,1000000,5.9,146,8.0,10.0,7.1,Mike Vogel,Paul Brown,Paul Brown,10,5352,880,5097,3322
7377,tt1178640,Beer for My Horses,Beer for My Horses,2008,2008-08-08,"Action, Comedy, Crime",86,USA,B4MH Productions,4.8,1707,0,4.8,1707,5.3,5.0,5.5,Toby Keith,Michael Salomon,Rodney Carrington,08,4090,5656,4802,7100
7378,tt1179064,Oral Fixation,Oral Fixation,2009,2009-07-17,Thriller,90,USA,Red Line Studios,4.0,294,105000,4.0,294,4.6,4.0,5.1,Emily Parker,Jake Cashill,Jake Cashill,07,1729,5929,5192,4930
7379,tt1179071,The Orphan Killer,The Orphan Killer,2011,2011-11-11,Horror,83,USA,Matt Farnsworth Films (MFF),3.8,1562,0,3.8,1562,4.7,4.0,3.9,Diane Foster,Matt Farnsworth,Matt Farnsworth,11,5188,6006,3454,3171
